sector,trading_date,open,high,low,close,volume,year,month,date
Services & Real Estate,2020-12-10,36.8,37.05,36.2,36.35,1531834.5,2020,12,10
Services & Real Estate,2020-12-13,36.48,36.8,35.88,36.18,1383708.25,2020,12,13
Services & Real Estate,2020-12-14,36.18,36.73,35.45,35.75,1109955.5,2020,12,14
Services & Real Estate,2020-12-15,36.03,36.3,35.53,35.63,619449.75,2020,12,15
Services & Real Estate,2020-12-17,35.75,36.2,35.48,35.83,389609.75,2020,12,17
Services & Real Estate,2020-12-20,35.83,36.13,35.35,35.6,539828.0,2020,12,20
Services & Real Estate,2020-12-21,35.7,36.18,35.18,35.58,494842.25,2020,12,21
Services & Real Estate,2020-12-22,35.8,35.98,35.45,35.7,489273.75,2020,12,22
Services & Real Estate,2020-12-23,35.83,36.03,35.48,35.68,507968.25,2020,12,23
Services & Real Estate,2020-12-24,35.6,36.83,35.53,36.7,2083767.75,2020,12,24
Services & Real Estate,2020-12-27,37.15,38.28,36.88,37.55,2323582.75,2020,12,27
Services & Real Estate,2020-12-28,37.8,37.93,37.03,37.35,1391769.0,2020,12,28
Services & Real Estate,2020-12-29,37.43,38.13,37.05,37.55,2644456.5,2020,12,29
Services & Real Estate,2020-12-30,37.83,38.25,37.53,37.73,2539544.0,2020,12,30
Telecommunication,2020-12-01,227.5,230.05,226.6,229.35,635991.0,2020,12,01
Telecommunication,2020-12-02,232.05,234.55,228.55,229.75,1101990.0,2020,12,02
Telecommunication,2020-12-03,230.9,231.9,228.55,230.6,461437.0,2020,12,03
Telecommunication,2020-12-06,232.05,235.95,229.8,233.25,374646.0,2020,12,06
Telecommunication,2020-12-07,232.85,235.9,230.0,232.25,409231.0,2020,12,07
Telecommunication,2020-12-08,231.8,236.8,231.35,234.9,356376.5,2020,12,08
Telecommunication,2020-12-09,235.95,236.55,232.3,234.1,391461.5,2020,12,09
Telecommunication,2020-12-10,235.35,238.9,234.15,238.35,427100.5,2020,12,10
Telecommunication,2020-12-13,239.35,244.05,238.75,241.6,501770.5,2020,12,13
Telecommunication,2020-12-14,241.15,245.35,239.7,243.75,641416.5,2020,12,14
Telecommunication,2020-12-15,244.5,251.45,243.5,249.85,1096886.5,2020,12,15
Telecommunication,2020-12-17,250.6,251.15,241.8,243.25,535734.0,2020,12,17
Telecommunication,2020-12-20,245.1,245.1,237.6,239.05,333136.5,2020,12,20
Telecommunication,2020-12-21,240.05,244.9,237.2,242.8,849708.0,2020,12,21
Telecommunication,2020-12-22,243.45,245.15,239.95,241.1,876587.5,2020,12,22
Telecommunication,2020-12-23,240.45,246.9,238.15,244.55,984572.5,2020,12,23
Telecommunication,2020-12-24,168.83,175.3,168.4,173.43,841215.0,2020,12,24
Telecommunication,2020-12-27,177.57,185.0,175.57,181.13,2619588.33,2020,12,27
Telecommunication,2020-12-28,182.03,184.6,178.7,181.43,1358576.67,2020,12,28
Telecommunication,2020-12-29,183.37,183.87,178.8,179.97,505112.33,2020,12,29
Telecommunication,2020-12-30,180.63,182.23,178.23,181.0,1067516.33,2020,12,30
Engineering,2020-02-02,99.56,101.22,97.04,99.23,576003.21,2020,02,02
Engineering,2020-02-03,100.0,101.96,98.54,100.91,618894.44,2020,02,03
Engineering,2020-02-04,101.35,103.79,99.65,101.79,574359.05,2020,02,04
Engineering,2020-02-05,103.15,105.59,101.19,102.93,550859.15,2020,02,05
Engineering,2020-02-06,103.22,105.24,101.25,103.87,438228.74,2020,02,06
Engineering,2020-02-09,105.48,106.57,100.27,102.01,428106.49,2020,02,09
Engineering,2020-02-10,103.1,104.37,100.46,101.62,514668.56,2020,02,10
Engineering,2020-02-11,102.92,105.08,101.59,102.8,626213.41,2020,02,11
Engineering,2020-02-12,80.13,81.26,77.82,78.81,760768.39,2020,02,12
Engineering,2020-02-13,102.83,105.03,99.91,101.79,1062293.79,2020,02,13
Engineering,2020-02-16,102.63,104.77,101.6,103.28,1219299.38,2020,02,16
Engineering,2020-02-17,103.58,105.84,101.4,102.9,1169751.67,2020,02,17
Engineering,2020-02-18,104.56,107.67,102.45,104.44,1061325.31,2020,02,18
Engineering,2020-02-19,105.07,106.77,102.99,104.36,972763.18,2020,02,19
Engineering,2020-02-20,104.63,108.04,102.51,104.87,998351.18,2020,02,20
Engineering,2020-02-23,103.98,104.81,101.32,102.01,602130.15,2020,02,23
Engineering,2020-02-24,102.37,103.67,100.39,101.27,707344.15,2020,02,24
Engineering,2020-02-25,102.28,104.21,101.42,103.08,570370.1,2020,02,25
Engineering,2020-02-26,103.62,106.11,102.13,103.48,825783.18,2020,02,26
Engineering,2020-02-27,102.62,103.75,100.32,101.33,689223.95,2020,02,27
Fuel & Power,2020-02-02,185.58,188.57,183.39,186.6,710672.63,2020,02,02
Fuel & Power,2020-02-03,187.58,190.06,186.42,188.19,935757.53,2020,02,03
Fuel & Power,2020-02-04,188.45,192.13,186.53,188.25,537939.47,2020,02,04
Fuel & Power,2020-02-05,190.05,192.56,187.05,189.56,308295.47,2020,02,05
Fuel & Power,2020-02-06,189.75,190.79,187.06,188.91,268659.21,2020,02,06
Fuel & Power,2020-02-09,187.72,188.28,184.29,185.56,252243.95,2020,02,09
Fuel & Power,2020-02-10,185.79,187.05,182.16,183.33,317731.11,2020,02,10
Fuel & Power,2020-02-11,186.58,188.27,183.31,184.41,511647.11,2020,02,11
Fuel & Power,2020-02-12,185.21,186.34,180.86,182.66,586804.42,2020,02,12
Fuel & Power,2020-02-13,183.15,187.26,181.69,185.21,1012876.53,2020,02,13
Fuel & Power,2020-02-16,186.96,192.26,185.53,190.41,867853.68,2020,02,16
Fuel & Power,2020-02-17,191.15,193.23,187.63,190.06,956951.68,2020,02,17
Fuel & Power,2020-02-18,190.91,193.59,188.17,190.41,1176036.21,2020,02,18
Fuel & Power,2020-02-19,190.59,197.18,189.01,194.45,1094026.37,2020,02,19
Fuel & Power,2020-02-20,194.66,196.87,190.58,192.77,631925.63,2020,02,20
Fuel & Power,2020-02-23,194.98,197.31,189.82,191.1,568704.32,2020,02,23
Fuel & Power,2020-02-24,199.32,201.12,196.63,198.45,293206.44,2020,02,24
Fuel & Power,2020-02-25,191.05,194.06,189.38,192.36,572637.74,2020,02,25
Fuel & Power,2020-02-26,192.44,194.96,189.28,191.1,525090.26,2020,02,26
Fuel & Power,2020-02-27,192.01,193.06,186.33,187.8,542883.0,2020,02,27
IT Sector,2020-02-02,34.82,35.11,33.88,34.13,546782.0,2020,02,02
IT Sector,2020-02-03,33.98,34.52,33.31,33.82,413927.2,2020,02,03
IT Sector,2020-02-04,34.11,34.68,33.4,33.76,432678.8,2020,02,04
IT Sector,2020-02-05,33.7,34.22,33.12,33.61,316885.0,2020,02,05
IT Sector,2020-02-06,33.76,34.41,33.27,33.89,446518.7,2020,02,06
IT Sector,2020-02-09,33.98,34.28,32.61,32.99,343685.9,2020,02,09
IT Sector,2020-02-10,33.44,34.2,32.9,33.67,318047.5,2020,02,10
IT Sector,2020-02-11,34.4,35.09,33.73,34.37,472663.6,2020,02,11
IT Sector,2020-02-12,34.5,34.96,33.48,33.8,564652.0,2020,02,12
IT Sector,2020-02-13,34.12,35.18,33.68,34.6,581021.9,2020,02,13
IT Sector,2020-02-16,34.99,36.38,34.68,35.86,670715.4,2020,02,16
IT Sector,2020-02-17,36.13,37.4,35.32,36.66,884492.0,2020,02,17
IT Sector,2020-02-18,36.88,37.42,35.55,35.92,809269.2,2020,02,18
IT Sector,2020-02-19,35.95,36.81,35.33,36.03,517748.9,2020,02,19
IT Sector,2020-02-20,36.17,37.13,35.5,36.28,498062.1,2020,02,20
IT Sector,2020-02-23,36.79,37.06,35.04,35.44,438759.9,2020,02,23
IT Sector,2020-02-24,35.64,36.49,34.94,35.9,446630.9,2020,02,24
IT Sector,2020-02-25,35.89,36.99,35.41,36.21,450630.3,2020,02,25
IT Sector,2020-02-26,36.57,37.31,35.44,35.78,543281.8,2020,02,26
IT Sector,2020-02-27,36.04,36.76,35.31,35.9,329755.6,2020,02,27
Services & Real Estate,2020-02-02,33.58,33.9,33.0,33.4,278121.25,2020,02,02
Services & Real Estate,2020-02-03,33.73,34.48,33.35,34.03,423558.25,2020,02,03
Services & Real Estate,2020-02-04,34.08,34.95,33.58,34.13,377237.0,2020,02,04
Services & Real Estate,2020-02-05,33.98,34.85,33.55,34.08,340266.25,2020,02,05
Services & Real Estate,2020-02-06,33.95,34.6,33.73,34.13,431805.25,2020,02,06
Services & Real Estate,2020-02-09,33.83,34.4,33.15,33.28,219951.0,2020,02,09
Services & Real Estate,2020-02-10,33.6,34.1,33.28,33.63,378641.0,2020,02,10
Services & Real Estate,2020-02-11,34.3,35.0,34.05,34.55,437773.75,2020,02,11
Services & Real Estate,2020-02-12,34.83,36.48,34.68,35.43,1508835.0,2020,02,12
Services & Real Estate,2020-02-13,35.73,37.28,35.65,37.03,810284.25,2020,02,13
Services & Real Estate,2020-02-16,37.35,38.5,36.78,37.83,1066111.25,2020,02,16
Services & Real Estate,2020-02-17,37.53,39.08,36.53,37.93,1167112.25,2020,02,17
Services & Real Estate,2020-02-18,38.28,39.13,37.45,37.85,965841.0,2020,02,18
Services & Real Estate,2020-02-19,38.05,38.85,37.55,38.4,643929.75,2020,02,19
Services & Real Estate,2020-02-20,38.53,39.35,37.38,37.7,700375.75,2020,02,20
Services & Real Estate,2020-02-23,37.73,38.15,36.93,37.4,457596.0,2020,02,23
Services & Real Estate,2020-02-24,37.58,38.38,37.18,37.8,332549.75,2020,02,24
Services & Real Estate,2020-02-25,38.1,38.78,37.75,38.18,373458.0,2020,02,25
Services & Real Estate,2020-02-26,38.45,39.35,37.63,38.35,694927.75,2020,02,26
Services & Real Estate,2020-02-27,38.93,39.35,37.83,38.15,402422.75,2020,02,27
Telecommunication,2020-02-02,180.5,182.95,179.2,180.45,382242.5,2020,02,02
Telecommunication,2020-02-03,181.3,191.05,181.0,189.75,639464.0,2020,02,03
Telecommunication,2020-02-04,190.0,193.0,185.55,186.6,479569.5,2020,02,04
Telecommunication,2020-02-05,185.15,186.7,182.25,183.15,331677.5,2020,02,05
Telecommunication,2020-02-06,183.5,184.0,178.95,181.55,516751.0,2020,02,06
Telecommunication,2020-02-09,181.6,183.45,176.25,177.3,341215.5,2020,02,09
Telecommunication,2020-02-10,179.45,181.15,176.0,177.4,262194.5,2020,02,10
Telecommunication,2020-02-11,180.55,184.15,180.15,182.15,391054.5,2020,02,11
Telecommunication,2020-02-12,182.7,183.75,178.5,179.4,802085.0,2020,02,12
Telecommunication,2020-02-13,180.45,181.8,179.0,180.05,388706.5,2020,02,13
Telecommunication,2020-02-16,181.7,185.5,179.5,184.8,1036387.0,2020,02,16
Telecommunication,2020-02-17,107.7,109.7,105.6,106.8,968786.0,2020,02,17
Telecommunication,2020-02-18,184.0,191.25,182.1,184.55,792548.0,2020,02,18
Telecommunication,2020-02-19,186.15,197.25,184.55,194.65,673288.5,2020,02,19
Telecommunication,2020-02-20,192.5,206.8,186.4,199.35,953967.5,2020,02,20
Telecommunication,2020-02-23,212.1,213.15,204.85,210.1,900067.0,2020,02,23
Telecommunication,2020-02-24,210.4,213.25,198.0,199.45,558706.5,2020,02,24
Telecommunication,2020-02-25,196.2,201.15,191.55,196.65,462645.5,2020,02,25
Telecommunication,2020-02-26,196.75,199.95,191.45,194.3,500389.0,2020,02,26
Telecommunication,2020-02-27,194.55,194.95,184.0,185.85,436204.5,2020,02,27
Engineering,2020-01-01,100.56,102.26,97.93,99.62,413924.51,2020,01,01
Engineering,2020-01-02,101.59,104.07,99.38,102.26,521313.51,2020,01,02
Engineering,2020-01-05,102.52,104.2,100.5,101.24,380343.23,2020,01,05
Engineering,2020-01-06,100.54,101.65,98.12,99.12,404184.82,2020,01,06
Engineering,2020-01-07,100.08,100.81,96.68,97.61,345348.26,2020,01,07
Engineering,2020-01-08,98.31,99.21,95.12,96.41,321574.85,2020,01,08
Engineering,2020-01-09,95.9,98.13,93.32,94.88,294123.49,2020,01,09
Engineering,2020-01-12,97.18,99.18,96.13,97.33,382134.33,2020,01,12
Engineering,2020-01-13,97.31,97.74,93.26,94.36,437429.79,2020,01,13
Engineering,2020-01-14,95.01,95.64,91.35,92.67,281616.67,2020,01,14
Engineering,2020-01-15,94.43,95.87,92.09,92.97,248482.51,2020,01,15
Engineering,2020-01-16,93.35,94.45,89.72,91.57,271402.95,2020,01,16
Engineering,2020-01-19,93.9,98.33,93.23,96.67,499562.1,2020,01,19
Engineering,2020-01-20,97.92,100.2,95.88,96.98,782205.31,2020,01,20
Engineering,2020-01-21,96.25,98.48,94.57,96.34,468960.44,2020,01,21
Engineering,2020-01-22,96.97,98.91,95.17,97.35,597742.46,2020,01,22
Engineering,2020-01-23,97.87,101.56,97.27,100.29,667372.69,2020,01,23
Engineering,2020-01-26,101.49,102.94,99.2,100.53,751048.92,2020,01,26
Engineering,2020-01-27,100.94,102.27,97.96,99.67,487338.79,2020,01,27
Engineering,2020-01-28,100.75,102.27,98.39,99.73,660824.51,2020,01,28
Engineering,2020-01-29,100.1,101.8,97.67,98.72,590529.46,2020,01,29
Engineering,2020-01-30,98.02,100.47,96.1,98.67,487515.33,2020,01,30
Fuel & Power,2020-01-01,186.9,190.02,185.31,187.81,274799.26,2020,01,01
Fuel & Power,2020-01-02,187.65,190.07,186.5,187.95,330539.95,2020,01,02
Fuel & Power,2020-01-05,188.05,190.74,185.33,187.41,289102.37,2020,01,05
Fuel & Power,2020-01-06,188.61,190.01,186.06,186.83,287030.42,2020,01,06
Fuel & Power,2020-01-07,187.86,188.67,185.05,186.16,189133.95,2020,01,07
Fuel & Power,2020-01-08,185.57,186.35,183.14,183.93,211055.95,2020,01,08
Fuel & Power,2020-01-09,184.99,186.53,181.27,183.09,281828.21,2020,01,09
Fuel & Power,2020-01-12,182.94,185.83,181.31,183.19,245210.89,2020,01,12
Fuel & Power,2020-01-13,182.33,182.66,175.84,177.81,169162.58,2020,01,13
Fuel & Power,2020-01-14,176.22,177.05,169.09,171.21,172373.0,2020,01,14
Fuel & Power,2020-01-15,173.59,174.97,169.11,170.97,131434.42,2020,01,15
Fuel & Power,2020-01-16,171.53,172.91,168.24,170.03,123237.42,2020,01,16
Fuel & Power,2020-01-19,174.88,180.71,174.49,179.43,321627.63,2020,01,19
Fuel & Power,2020-01-20,182.61,185.26,177.76,180.04,267485.58,2020,01,20
Fuel & Power,2020-01-21,179.56,180.94,176.18,177.43,256261.47,2020,01,21
Fuel & Power,2020-01-22,179.81,181.82,175.48,179.37,313862.16,2020,01,22
Fuel & Power,2020-01-23,179.74,185.39,178.75,184.19,398097.05,2020,01,23
Fuel & Power,2020-01-26,185.08,188.69,182.04,186.73,321611.26,2020,01,26
Fuel & Power,2020-01-27,185.21,187.13,182.81,184.64,175236.53,2020,01,27
Fuel & Power,2020-01-28,185.31,190.33,183.98,188.61,310524.47,2020,01,28
Fuel & Power,2020-01-29,190.26,192.11,184.26,185.55,353429.68,2020,01,29
Fuel & Power,2020-01-30,186.38,187.33,182.72,184.65,316511.11,2020,01,30
IT Sector,2020-01-01,35.51,36.71,35.11,35.94,431888.33,2020,01,01
IT Sector,2020-01-02,36.24,36.62,34.92,35.6,355028.67,2020,01,02
IT Sector,2020-01-05,35.81,36.11,34.5,34.88,266132.11,2020,01,05
IT Sector,2020-01-06,35.53,35.95,34.34,34.99,772653.2,2020,01,06
IT Sector,2020-01-07,35.57,36.47,33.41,34.0,853707.8,2020,01,07
IT Sector,2020-01-08,34.23,35.12,33.16,34.07,465919.8,2020,01,08
IT Sector,2020-01-09,34.09,35.27,33.23,34.14,497921.3,2020,01,09
IT Sector,2020-01-12,34.56,35.38,33.64,34.3,479650.4,2020,01,12
IT Sector,2020-01-13,34.84,34.97,33.13,33.83,453689.2,2020,01,13
IT Sector,2020-01-14,33.94,34.42,32.26,33.38,481907.0,2020,01,14
IT Sector,2020-01-15,33.93,34.39,32.31,32.85,429148.1,2020,01,15
IT Sector,2020-01-16,32.83,33.45,31.64,32.27,510008.5,2020,01,16
IT Sector,2020-01-19,32.71,34.23,32.55,33.85,500853.3,2020,01,19
IT Sector,2020-01-20,33.73,34.87,32.97,33.85,438915.8,2020,01,20
IT Sector,2020-01-21,33.56,34.23,32.95,33.5,473572.4,2020,01,21
IT Sector,2020-01-22,33.68,34.65,32.89,33.59,541076.5,2020,01,22
IT Sector,2020-01-23,33.79,35.16,33.52,34.81,511695.5,2020,01,23
IT Sector,2020-01-26,34.95,35.8,34.02,34.58,617617.3,2020,01,26
IT Sector,2020-01-27,34.71,35.02,33.73,34.15,403181.3,2020,01,27
IT Sector,2020-01-28,34.39,35.24,33.9,34.95,538303.4,2020,01,28
IT Sector,2020-01-29,35.08,35.45,34.23,34.68,429118.2,2020,01,29
IT Sector,2020-01-30,34.94,35.58,34.26,34.93,616221.9,2020,01,30
Services & Real Estate,2020-01-01,34.1,34.6,33.35,34.0,194256.25,2020,01,01
Services & Real Estate,2020-01-02,34.15,34.9,33.78,34.5,420384.0,2020,01,02
Services & Real Estate,2020-01-05,34.4,34.55,33.58,33.85,195002.25,2020,01,05
Services & Real Estate,2020-01-06,33.58,34.03,33.28,33.35,99063.25,2020,01,06
Services & Real Estate,2020-01-07,33.28,33.7,32.28,32.5,160943.75,2020,01,07
Services & Real Estate,2020-01-08,32.93,33.43,31.58,32.15,77428.75,2020,01,08
Services & Real Estate,2020-01-09,32.25,32.68,31.93,32.2,84024.0,2020,01,09
Services & Real Estate,2020-01-12,32.35,32.85,32.23,32.3,133118.0,2020,01,12
Services & Real Estate,2020-01-13,32.35,32.38,30.9,31.35,135645.25,2020,01,13
Services & Real Estate,2020-01-14,31.38,31.65,30.05,30.35,113256.75,2020,01,14
Services & Real Estate,2020-01-15,31.28,31.7,30.05,30.33,103245.75,2020,01,15
Services & Real Estate,2020-01-16,30.85,31.15,30.48,30.98,63616.5,2020,01,16
Services & Real Estate,2020-01-19,31.9,33.3,31.6,33.0,230208.25,2020,01,19
Services & Real Estate,2020-01-20,33.55,33.65,32.33,32.75,186905.0,2020,01,20
Services & Real Estate,2020-01-21,32.68,33.0,31.78,32.05,125445.5,2020,01,21
